,player_id,player,year,round,pick,position,school,last name,first name
2147,,Alize Johnson,2018,2,39,PF,Missouri State,Johnson,Alize
2148,,Aaron Holiday,2018,2,40,PG,UCLA,Holiday,Aaron
2149,,Sviatoslav Mykha,2018,2,41,SG,Kansas,Mykha,Sviatoslav
2150,,Jaylen Adams,2018,2,42,PG/SG,St. Bonaventure,Adams,Jaylen
2151,,Kevin Hervey,2018,2,43,SF,Texas Arlington,Hervey,Kevin
2152,,Allonzo Trier,2018,2,44,SG,Arizona,Trier,Allonzo
2153,,Keenan Evans,2018,2,45,PG/SG,Texas Tech,Evans,Keenan
2154,,Shake Milton,2018,2,46,PG/SG,SMU,Milton,Shake
2155,,Goga Bitadze,2018,2,47,C,Rep. of Georgia,Bitadze,Goga
2156,,Jalen Brunson,2018,2,48,PG,Villanova,Brunson,Jalen
2157,,Thomas Wilder,2018,2,49,PG,Western Michigan,Wilder,Thomas
2158,,Rawle Alkins,2018,2,50,SG,Arizona,Alkins,Rawle
2159,,Jalen Hudson,2018,2,51,SG,Florida,Hudson,Jalen
2160,,Devonte Graham,2018,2,52,PG,Kansas,Graham,Devonte
2161,,Arnoldas Kulboka,2018,2,53,SF,Lithuania,Kulboka,Arnoldas
2162,,Melvin Frazier,2018,2,54,SG/SF,Tulane,Frazier,Melvin
2163,,Joel Berry,2018,2,55,PG,North Carolina,Berry,Joel
2164,,Jacob Evans,2018,2,56,SF,Cincinnati,Evans,Jacob
2165,,Jevon Carter,2018,2,57,PG,West Virginia,Carter,Jevon
2166,,Borisa Simanic,2018,2,58,SF/PF,Serbia,Simanic,Borisa
2167,,Bonzie Colson,2018,2,59,SF/PF,Notre Dame,Colson,Bonzie
2168,,Kendall Stephens,2018,2,60,SG/SF,Nevada,Stephens,Kendall
2169,,Jimmy Jackson,1992,1,4,SG,Ohio State,Jackson,Jimmy
2170,,P. J. Brown,1992,2,29,PF,Louisiana Tech,Brown,P. J.
2171,,Steve Rogers,1992,2,40,SG/SF,Alabama State,Rogers,Steve
2172,,Predrag DaniloviÄ‡,1992,2,43,SG,"KK Partizan,Yugoslavia",DaniloviÄ‡,Predrag
2173,,Henry Williams,1992,2,44,G,UNC-Charlotte,Williams,Henry
2174,,Ron Ellis,1992,2,49,PF,Louisiana Tech,Ellis,Ron
2175,,Tim Burroughs,1992,2,51,PF,Jacksonville,Burroughs,Tim
2176,,Curtis Blair,1992,2,53,PG,Richmond,Blair,Curtis
2177,,Brett Roberts,1992,2,54,SF,Morehead State,Roberts,Brett
2178,,J. R. Reid,1989,1,5,PF/C,North Carolina,Reid,J. R.
2179,,Tim Hardaway*,1989,1,14,PG,UTEP,Hardaway*,Tim
2180,,B. J. Armstrong,1989,1,18,PG,Iowa,Armstrong,B. J.
2181,,Dino RaÄ‘a,1989,2,40,PF,KK Split,RaÄ‘a,Dino
2182,,Michael Cutright,1989,2,42,SG,McNeese State,Cutright,Michael
2183,,Reggie Cross,1989,2,44,PF,Hawaii,Cross,Reggie
2184,,Reggie Turner,1989,2,47,SF,UAB,Turner,Reggie
2185,,Junie Lewis,1989,2,48,PG,South Alabama,Lewis,Junie
2186,,Jeff Hodge,1989,2,53,SG,South Alabama,Hodge,Jeff
2187,,Toney Mack,1989,2,54,SG,Georgia,Mack,Toney
2188,,Chris Jackson,1990,1,3,PG,LSU,Jackson,Chris
2189,,Toni KukoÄ,1990,2,29,SF,KK Split,KukoÄ,Toni
2190,,Phil Henderson,1990,2,49,SG,Duke,Henderson,Phil
2191,,MiloÅ¡ BabiÄ‡,1990,2,50,C,Tennessee Tech,BabiÄ‡,MiloÅ¡
2192,,Abdul Shamsid-Deen,1990,2,53,C,Providence,Shamsid-Deen,Abdul
