player_id,age,year,team,position_played,minutes_played,points_scored,two_points_scored,three_points_scored,free_throws_made,assists,steals,blocks,turnovers,field_goal_percentage
23734,22,1980,SEA,PF,726,312,122,0,0.0,28,21,54,79,0.45
23734,23,1981,SEA,PF,2539,1145,443,1,0.0,98,74,143,219,0.499
23734,24,1982,TOT,PF,1468,659,261,0,0.0,65,42,83,139,0.517
23734,24,1982,SEA,PF,180,66,31,0,0.0,13,3,7,19,0.47700000000000004
23734,24,1982,NJN,PF,1288,593,230,0,0.0,52,39,76,120,0.523
23734,25,1983,TOT,PF,1765,996,385,0,0.0,67,43,60,196,0.49700000000000005
23734,25,1983,NJN,PF,50,20,9,0,0.0,2,1,1,6,0.5
23734,25,1983,HOU,PF,1715,976,376,0,0.0,65,42,59,190,0.49700000000000005
23734,26,1984,HOU,PF,1174,646,254,0,0.0,79,33,40,101,0.491
23734,27,1985,NYK,PF,1297,385,156,0,0.0,39,30,50,100,0.447
23734,28,1986,NYK,PF,1245,533,202,0,0.0,50,33,40,99,0.456
23734,29,1987,NJN,PF,542,282,112,0,0.0,20,12,23,54,0.469
23734,30,1988,PHO,PF,869,288,109,0,0.0,42,17,28,70,0.452
23867,23,1980,WSB,PF,125,56,24,0,0.0,2,4,2,8,0.462
23882,22,1980,IND,SG,2027,688,273,2,0.0,252,211,48,166,0.452
23882,23,1981,IND,SG,1867,657,263,2,0.0,188,186,37,122,0.474
23882,24,1982,PHO,SG,937,325,124,1,0.0,80,78,10,71,0.445
23882,25,1983,CHI,SG,683,201,81,1,0.0,106,49,10,59,0.516
23882,27,1985,WSB,SG,1232,358,122,20,0.0,173,96,21,84,0.475
23882,28,1986,WSB,SG,842,195,56,17,0.0,107,85,3,44,0.349
23882,29,1987,MIL,SG,900,212,63,13,0.0,66,105,8,34,0.35700000000000004
23882,30,1988,TOT,SG,1437,423,119,37,0.0,151,114,43,88,0.42700000000000005
23882,30,1988,MIL,SG,5,0,0,0,0.0,1,0,0,0,0.0
23882,30,1988,NJN,SG,1432,423,119,37,0.0,150,114,43,88,0.429
23882,31,1989,ATL,SG,267,72,20,8,0.0,24,16,2,14,0.326
24014,22,1980,NYK,C,3150,1781,665,0,0.0,165,48,101,222,0.547
24014,23,1981,NYK,C,2925,1646,619,0,0.0,111,48,83,200,0.5539999999999999
24014,24,1982,NYK,C,2060,1037,390,0,0.0,87,48,65,166,0.562
24014,25,1983,NYK,C,2468,1290,455,0,1.0,136,41,127,204,0.5660000000000001
24014,26,1984,NYK,C,2487,1310,453,0,1.0,107,44,97,200,0.561
24014,28,1986,NYK,C,36,12,3,0,1.0,5,1,1,6,0.429
24014,29,1987,NYK,C,1989,1016,335,0,1.0,96,40,26,128,0.531
24014,30,1988,NYK,C,1676,914,287,0,1.0,85,43,43,135,0.544
24014,31,1989,CHI,C,2333,966,365,0,0.0,90,21,41,190,0.475
24014,32,1990,CHI,C,2160,811,292,0,0.0,145,38,34,123,0.488
24014,33,1991,CHI,C,2273,760,318,0,0.0,126,32,15,113,0.49
24014,34,1992,CHI,C,1471,512,208,0,0.0,87,22,14,75,0.467
24014,35,1993,CHI,C,1253,354,141,0,0.0,83,20,10,62,0.41100000000000003
24014,36,1994,CHI,C,780,235,98,0,0.0,57,8,8,50,0.513
24014,37,1995,SEA,C,430,69,27,0,0.0,10,6,3,18,0.391
24096,23,1980,PHO,PF,904,362,129,0,0.0,84,28,18,71,0.469
24096,24,1981,PHO,SF,2192,672,286,0,0.0,201,82,54,146,0.46399999999999997
24096,25,1982,PHO,PF,1298,391,151,0,0.0,100,37,23,80,0.42200000000000004
24096,26,1983,TOT,PF,1333,375,148,0,0.0,102,39,31,105,0.48700000000000004
24096,26,1983,PHO,PF,551,163,61,0,0.0,58,12,13,56,0.43
24096,26,1983,CLE,PF,782,212,87,0,0.0,44,27,18,49,0.537
24096,27,1984,CLE,C,1950,471,187,1,0.0,123,68,47,91,0.486
24096,28,1985,TOT,PF,1288,323,138,0,0.0,62,30,23,48,0.495
24096,28,1985,CLE,PF,440,109,46,0,0.0,23,5,9,16,0.43799999999999994
24096,28,1985,SAS,PF,848,214,92,0,0.0,39,25,14,32,0.529
24096,29,1986,TOT,PF,373,89,31,0,1.0,21,13,11,14,0.425
24096,29,1986,SAS,PF,356,82,28,0,1.0,21,13,11,11,0.418
24096,29,1986,UTA,PF,17,7,3,0,0.0,0,0,0,3,0.5
24096,31,1988,PHO,PF,359,51,14,0,0.0,14,9,8,14,0.237
24106,24,1980,NYK,SF,1142,427,182,0,0.0,80,61,25,84,0.495
24106,26,1982,NYK,SF,118,37,16,0,0.0,9,4,2,4,0.42100000000000004
24113,28,1980,GSW,SF,160,68,27,2,0.0,12,7,1,13,0.358
24129,23,1980,KCK,PG,28,6,2,0,1.0,7,0,0,5,0.5
24136,23,1980,MIL,C,900,468,187,0,0.0,53,22,17,74,0.505
24136,24,1981,MIL,C,1084,595,248,0,0.0,62,31,19,114,0.539
24136,25,1982,MIL,PF,1132,505,219,0,0.0,99,22,9,108,0.509
24136,26,1983,DAL,C,2317,1014,433,0,0.0,144,57,35,162,0.493
24136,27,1984,DAL,PF,2492,1045,452,0,0.0,158,64,23,146,0.494
24136,28,1985,NYK,C,2069,997,410,0,0.0,109,50,17,166,0.514
24136,29,1986,NYK,C,1007,487,195,0,0.0,47,27,12,87,0.478
24136,30,1987,NYK,PF,1056,423,172,0,0.0,38,26,7,85,0.45
24136,31,1988,NYK,PF,946,339,140,0,0.0,37,20,10,65,0.456
24136,32,1989,MIA,PF,1096,466,197,0,0.0,47,29,18,111,0.5
24136,33,1990,MIA,C,391,175,77,0,0.0,13,12,4,32,0.484
24136,34,1991,UTA,PF,26,15,4,0,2.0,0,0,0,2,0.667
24189,22,1980,UTA,SF,776,316,140,1,0.0,77,33,9,76,0.47
24197,22,1980,UTA,SG,48,10,1,1,1.0,6,0,0,3,0.182
24210,22,1980,NYK,PF,1872,570,230,0,0.0,64,56,30,168,0.436
24210,23,1981,NYK,PF,964,314,128,0,0.0,28,12,13,58,0.504
24210,24,1982,NYK,PF,356,92,39,0,0.0,14,4,6,26,0.47
24263,23,1980,DET,SG,1331,624,267,15,0.0,117,41,11,79,0.47200000000000003
24263,24,1981,TOT,SG-SF,451,247,96,8,0.0,36,17,4,35,0.444
24263,24,1981,DAL,SF,337,168,72,2,0.0,30,12,4,25,0.46
24263,24,1981,BOS,SG,114,79,24,6,0.0,6,5,0,10,0.41100000000000003
24263,25,1982,BOS,SG,146,72,34,0,0.0,12,3,1,2,0.442
24263,26,1983,GSW,SG,49,18,9,0,0.0,5,2,1,9,0.474
24270,25,1980,HOU,PG,1036,410,145,3,0.0,210,40,4,110,0.46399999999999997
24270,26,1981,HOU,SG,1609,777,309,1,0.0,268,64,2,137,0.491
24270,27,1982,HOU,SG,1315,520,173,33,0.0,227,45,3,80,0.45799999999999996
24270,28,1983,SAS,PG,1619,613,146,67,0.0,437,74,4,160,0.418
24270,29,1984,MIL,PG,404,191,51,19,0.0,78,12,1,36,0.551
24270,30,1985,MIL,PG,433,169,48,16,0.0,85,15,3,40,0.474
24270,34,1989,MIL,PG,5,3,0,1,0.0,0,0,0,0,0.5
24270,35,1990,MIL,PG,43,17,2,2,1.0,10,1,0,8,0.28600000000000003
24270,22,2003,GSW,SF,1305,466,116,52,0.0,106,53,19,86,0.40299999999999997
24270,23,2004,GSW,SF,2336,877,229,94,0.0,220,68,13,143,0.449
24270,24,2005,GSW,SF,2570,1057,301,107,0.0,203,79,26,132,0.451
24270,25,2006,GSW,SF,2578,932,257,74,0.0,237,60,32,120,0.406
24270,26,2007,TOT,SG-PF,2580,1049,314,70,0.0,228,84,22,149,0.452
24270,26,2007,GSW,PF,1051,446,130,36,0.0,117,38,12,71,0.449
24270,26,2007,IND,SG,1529,603,184,34,0.0,111,46,10,78,0.45399999999999996
24270,27,2008,IND,SG,2953,1565,367,165,0.0,288,86,31,190,0.47600000000000003
24270,28,2009,IND,SG,495,271,61,32,0.0,44,12,9,38,0.401
24270,29,2010,IND,SF,1486,666,154,75,0.0,103,38,15,72,0.41
24270,30,2011,IND,SG,1683,682,138,102,0.0,105,40,30,69,0.462
24270,31,2012,MIL,SF,1445,677,156,83,0.0,117,28,8,58,0.474
24270,32,2013,MIL,SF,1943,785,148,128,0.0,145,39,35,90,0.442
24270,33,2014,CHI,SF,2584,929,210,123,0.0,186,64,46,108,0.43
24270,34,2015,CHI,SF,1838,595,102,107,0.0,114,39,21,60,0.435
24270,35,2016,CHI,SF,703,222,38,39,0.0,39,14,10,26,0.41
24270,36,2017,TOT,SF,841,275,40,53,0.0,50,15,7,28,0.423
24270,36,2017,CLE,SF,366,106,16,20,0.0,20,6,2,14,0.4
24270,36,2017,ATL,SF,475,169,24,33,0.0,30,9,5,14,0.43799999999999994
24329,24,1980,DET,PF,381,157,56,7,0.0,37,14,1,36,0.45
24333,24,1980,SAS,SG,1246,486,196,12,0.0,230,60,9,128,0.44799999999999995
24333,25,1981,MIL,PG,911,320,132,2,0.0,167,34,4,72,0.46
24333,26,1982,TOT,PG,270,83,35,0,0.0,42,13,0,26,0.40700000000000003
24333,26,1982,MIL,PG,196,56,24,0,0.0,22,9,0,15,0.47100000000000003
24333,26,1982,CLE,PG,74,27,11,0,0.0,20,4,0,11,0.314
24333,27,1983,DEN,SG,695,263,115,0,0.0,113,23,3,71,0.473
24333,28,1984,DEN,PG,1687,629,211,32,0.0,288,61,4,117,0.431
24333,29,1985,DEN,SG,1437,816,266,57,0.0,231,65,12,130,0.489
24333,30,1986,DEN,PG,1389,773,265,39,0.0,177,61,1,124,0.425
24333,31,1987,DEN,SG,1567,817,281,53,0.0,185,79,12,107,0.45799999999999996
24333,32,1988,DEN,PG,656,344,103,36,0.0,81,34,6,43,0.45299999999999996
24430,22,1980,DEN,PG,1106,334,149,6,0.0,145,54,4,73,0.435
24537,22,1980,CHI,PF,2791,1334,497,1,0.0,182,60,129,210,0.474
24537,23,1981,CHI,PF,2710,1179,481,0,0.0,218,77,124,192,0.486
24537,24,1982,CHI,PF,2914,1200,480,0,0.0,262,70,93,180,0.473
24537,25,1983,CHI,PF,2355,789,312,0,0.0,151,54,90,154,0.455
24537,26,1984,CHI,PF,2718,951,369,0,0.0,139,67,72,149,0.49
24537,27,1985,CHI,PF,1523,371,152,0,0.0,78,34,18,63,0.45799999999999996
24537,28,1986,SAS,PF,1910,538,198,0,0.0,90,37,52,113,0.51
24537,29,1987,SAS,PF,2587,916,333,3,0.0,237,71,50,161,0.513
24537,30,1988,SAS,PF,1236,385,151,0,0.0,97,33,22,74,0.46
24537,31,1989,TOT,PF,1403,466,167,0,0.0,96,47,52,91,0.423
24537,31,1989,SAS,PF,912,294,105,0,0.0,55,30,24,55,0.425
24537,31,1989,DEN,PF,491,172,62,0,0.0,41,17,28,36,0.419
24537,32,1990,DET,PF,205,60,22,0,1.0,12,4,9,16,0.423
24537,33,1991,SAS,PF,1018,239,85,0,1.0,52,29,25,71,0.503
24568,22,1980,DET,PG,1116,333,115,0,1.0,192,48,5,118,0.401
24568,23,1981,POR,PG,5,3,1,0,1.0,0,0,0,1,0.33299999999999996
24643,24,1980,BOS,PG,1061,473,189,2,0.0,147,45,15,109,0.5
24643,25,1981,BOS,PG,1608,636,260,1,0.0,213,79,12,160,0.451
24643,26,1982,BOS,PG,1844,833,351,2,0.0,252,82,11,150,0.501
24643,27,1983,BOS,PG,1551,671,283,3,0.0,195,95,3,128,0.46299999999999997
24643,28,1984,BOS,PG,2088,908,356,20,0.0,300,117,14,161,0.524
24643,29,1985,SEA,PG,2648,1062,418,9,0.0,559,140,9,231,0.479
24643,30,1986,SEA,PG,2568,1071,416,18,0.0,487,138,11,184,0.48200000000000004
24643,31,1987,TOT,PG,2045,805,279,19,0.0,471,101,11,172,0.442
24643,31,1987,SEA,PG,155,67,25,0,0.0,32,6,0,15,0.5
24643,31,1987,NYK,PG,1890,738,254,19,0.0,439,95,11,157,0.43799999999999994
24643,32,1988,TOT,PG,1505,595,125,69,0.0,231,69,5,133,0.428
24643,32,1988,NYK,PG,69,14,3,2,0.0,13,2,0,8,0.35700000000000004
24643,32,1988,PHI,PG,1436,581,122,67,0.0,218,67,5,125,0.431
24643,33,1989,PHI,PG,986,425,111,33,0.0,140,42,3,73,0.414
24643,34,1990,TOT,PG,464,135,36,17,0.0,74,16,2,24,0.486
24643,34,1990,MIL,PG,129,27,8,3,0.0,13,8,0,8,0.423
24643,34,1990,DET,PG,335,108,28,14,0.0,61,8,2,16,0.506
24643,35,1991,DET,PG,392,123,43,7,0.0,62,12,2,28,0.42700000000000005
24643,36,1992,TOT,PG,96,36,9,3,0.0,10,3,0,8,0.375
24643,36,1992,HOU,PG,34,12,4,0,1.0,5,0,0,4,0.364
24643,36,1992,DET,PG,62,24,5,3,0.0,5,3,0,4,0.381
24643,22,2010,CHA,SG,355,113,33,4,0.0,13,10,9,14,0.35600000000000004
24643,23,2011,CHA,SG,1661,653,252,7,0.0,101,50,32,64,0.45399999999999996
24643,24,2012,CHA,SG,1831,830,321,11,0.0,126,49,20,100,0.45899999999999996
24643,25,2013,CHA,SG,2133,1055,349,33,0.0,177,68,34,108,0.447
24643,26,2014,CHA,SG,2461,1081,363,40,0.0,199,51,32,113,0.433
24643,27,2015,CHO,SG,2315,969,325,45,0.0,206,51,22,110,0.43700000000000006
24643,28,2016,POR,SG,1431,624,184,48,0.0,75,39,19,68,0.439
24643,29,2017,PHI,SG,1667,662,173,61,0.0,112,41,15,62,0.423
24667,22,1980,PHO,PG,1121,409,143,1,1.0,119,71,15,123,0.446
24667,23,1981,PHO,PG,1750,677,244,2,0.0,202,129,26,188,0.42700000000000005
24667,25,1983,PHO,SG,1155,264,99,1,1.0,153,85,34,106,0.461
24667,26,1984,PHO,PG,512,46,18,0,1.0,51,40,11,38,0.34600000000000003
24687,23,1980,LAL,SG,197,106,41,3,0.0,22,15,1,13,0.423
24687,24,1981,LAL,SG,295,130,46,1,0.0,23,21,1,31,0.423
24687,25,1982,TOT,SG,194,57,27,0,0.0,18,11,1,8,0.34600000000000003
24687,25,1982,WSB,SG,185,57,27,0,0.0,16,11,1,7,0.37
24687,25,1982,MIL,SG,9,0,0,0,0.0,2,0,0,1,0.0
24717,23,1980,DET,PF,1189,585,210,0,0.0,70,48,10,120,0.466
24717,24,1981,DET,PF,2289,1161,432,1,0.0,150,80,20,229,0.49200000000000005
24717,25,1982,TOT,SF,1839,843,326,0,0.0,91,65,19,161,0.49
24717,25,1982,DET,SF,1104,520,207,0,0.0,67,38,16,99,0.505
24717,25,1982,CLE,SF,735,323,119,0,0.0,24,27,3,62,0.467
24717,26,1983,CLE,SF,1953,780,288,0,0.0,89,87,8,158,0.48200000000000004
24717,27,1984,CLE,SF,1799,863,321,0,0.0,86,71,6,115,0.511
24717,28,1985,CLE,SF,2249,1201,415,0,1.0,114,81,9,178,0.505
24717,29,1986,CLE,SF,640,262,93,0,1.0,29,20,3,66,0.47
24717,30,1987,CLE,SF,2083,804,321,0,0.0,136,66,7,156,0.531
24717,31,1988,CLE,SF,1631,656,237,0,1.0,81,50,7,118,0.489
24717,32,1989,CLE,SF,191,73,28,0,0.0,11,6,0,9,0.444
24740,22,1980,NYK,PG,923,219,91,3,0.0,159,39,5,73,0.39
24740,23,1981,TOT,PG,2434,1073,460,1,0.0,394,58,7,179,0.489
24740,23,1981,DAL,PG,1892,899,384,1,0.0,277,45,6,148,0.488
24740,23,1981,CLE,PG,542,174,76,0,0.0,117,13,1,31,0.49700000000000005
24740,24,1982,CLE,PG,2409,806,322,3,0.0,590,70,11,171,0.484
24740,25,1983,CLE,PG,2716,974,397,4,0.0,487,74,4,195,0.48200000000000004
24740,26,1984,CLE,PG,2041,808,346,2,0.0,413,38,1,145,0.498
24740,27,1985,CLE,PG,93,26,12,0,0.0,23,0,0,8,0.48
24740,28,1986,GSW,PG,1208,345,138,2,0.0,342,38,4,83,0.513
24740,29,1987,LAC,PG,428,129,54,1,0.0,101,14,0,45,0.455
24797,25,1980,POR,SF,1286,737,288,0,0.0,95,40,40,117,0.51
24797,26,1981,DAL,SF,1108,553,187,0,1.0,65,44,31,87,0.425
24825,22,1980,GSW,SF,53,27,12,0,0.0,2,1,0,4,0.4
24834,24,1980,ATL,SG,2622,1465,585,5,0.0,370,120,24,189,0.48700000000000004
24834,25,1981,ATL,SG,2693,1431,567,6,0.0,407,126,11,197,0.504
24834,26,1982,ATL,SG,2314,1211,448,7,0.0,358,102,16,186,0.45
24834,22,1982,KCK,SF,1517,690,294,1,0.0,109,50,14,97,0.45899999999999996
24834,27,1983,ATL,SG,1813,978,375,14,0.0,318,61,6,156,0.45299999999999996
24834,23,1983,KCK,SF,2933,1621,657,20,0.0,216,70,20,181,0.494
24834,28,1984,ATL,SG,1893,886,337,16,0.0,374,58,7,173,0.442
24834,24,1984,KCK,SF,2920,1794,733,20,0.0,296,76,21,213,0.485
24834,29,1985,ATL,SG,2367,1193,431,22,0.0,566,43,7,244,0.479
24834,25,1985,KCK,SF,3029,1876,756,13,0.0,273,83,22,225,0.491
24834,26,1986,SAC,SF,2514,1530,619,4,0.0,214,54,17,191,0.475
24834,30,1986,TOT,SG,1477,709,255,29,0.0,333,18,2,150,0.457
24834,30,1986,ATL,SG,862,394,150,5,0.0,219,10,1,90,0.473
24834,30,1986,CLE,SG,615,315,105,24,0.0,114,8,1,60,0.44
24834,31,1987,SEA,SG,508,217,80,5,0.0,115,12,1,41,0.457
24834,27,1987,SAC,SF,2457,1516,569,37,0.0,251,42,19,163,0.46299999999999997
24834,28,1988,PHO,SF,2177,1294,509,24,0.0,180,33,9,139,0.48
24834,29,1989,PHO,SF,2043,1504,537,71,0.0,162,47,7,122,0.49700000000000005
24834,30,1990,PHO,SF,1811,1080,341,70,0.0,107,32,10,108,0.45299999999999996
24834,31,1991,TOT,SG,2085,1354,504,39,0.0,111,58,9,122,0.484
24834,31,1991,PHO,SG,312,203,82,6,0.0,17,9,2,24,0.473
24834,31,1991,SEA,SG,1773,1151,422,33,0.0,94,49,7,98,0.486
24834,32,1992,SEA,SF,2366,1386,507,27,0.0,161,55,11,130,0.45899999999999996
24834,33,1993,SEA,SF,1869,1177,446,17,0.0,135,36,4,134,0.467
24834,34,1994,CHH,SF,1460,836,280,59,0.0,125,36,8,84,0.45899999999999996
24834,36,1996,IND,SF,1002,475,135,45,0.0,69,20,4,56,0.413
24834,37,1997,TOT,SF,913,424,111,49,0.0,52,15,2,47,0.442
24834,37,1997,IND,SF,306,147,50,9,0.0,17,5,1,17,0.434
24834,37,1997,HOU,SF,607,277,61,40,0.0,35,10,1,30,0.447
24834,38,1998,HOU,SF,1490,633,161,66,0.0,88,32,3,62,0.41700000000000004
24834,39,1999,HOU,SF,18,12,6,0,0.0,1,0,0,2,0.462
24858,23,1980,SEA,SG,325,121,45,0,0.0,54,19,4,42,0.391
24858,24,1981,SEA,PG,2311,1053,418,1,0.0,341,78,20,216,0.534
24858,25,1982,TOT,SG,1295,544,214,3,0.0,171,56,25,96,0.489
24858,25,1982,SEA,SG,104,27,9,0,1.0,11,6,2,5,0.409
24858,25,1982,DET,SG,1191,517,205,3,0.0,160,50,23,91,0.493
24858,26,1983,DET,SG,2511,1296,509,11,0.0,301,93,49,152,0.513
24858,27,1984,DET,SG,1909,1063,422,4,0.0,271,44,19,135,0.473
24858,28,1985,DET,SG,2093,1051,423,5,0.0,325,71,20,135,0.45399999999999996
24858,29,1986,DET,SG,1978,1097,463,2,0.0,269,80,23,88,0.467
24858,30,1987,DET,SG,2166,1228,529,4,0.0,300,92,16,133,0.462
24858,31,1988,DET,SG,1935,1002,420,5,0.0,267,58,18,152,0.44299999999999995
24858,32,1989,DET,SG,2073,1130,449,13,0.0,242,74,17,105,0.46399999999999997
24858,33,1990,DET,SG,1972,804,329,5,0.0,255,71,13,123,0.431
24858,34,1991,DET,SG,2390,958,395,11,0.0,271,75,15,118,0.434
24858,35,1992,SAS,SG,1350,478,183,19,0.0,145,41,14,74,0.405
24868,28,1980,PHI,PF,2125,1053,398,0,0.0,146,102,118,146,0.532
24868,29,1981,PHI,PF,2046,1096,407,0,0.0,226,95,74,149,0.539
24868,30,1982,PHI,PF,2181,1095,416,0,0.0,189,99,112,145,0.564
24868,31,1983,PHI,PF,1749,665,250,0,0.0,142,85,91,109,0.5429999999999999
24868,32,1984,PHI,PF,1761,619,226,0,0.0,187,107,103,101,0.523
24868,33,1985,PHI,PF,1633,600,207,0,1.0,155,84,50,118,0.5379999999999999
24868,34,1986,PHI,PF,1519,492,189,0,0.0,126,48,50,90,0.5589999999999999
24868,23,2007,PHI,SF,336,110,42,1,0.0,16,11,1,18,0.462
24868,24,2008,TOT,C-SF,531,178,42,18,0.0,28,15,3,28,0.429
24868,24,2008,DEN,C,222,84,17,9,0.0,11,5,1,14,0.406
24868,24,2008,MEM,SF,137,40,11,3,0.0,11,5,2,5,0.389
24868,24,2008,HOU,SF,9,4,2,0,0.0,0,1,0,1,0.5
24868,24,2008,MIA,SF,143,48,11,6,0.0,5,2,0,7,0.531
24868,24,2008,SAS,SF,20,2,1,0,0.0,1,2,0,1,0.25
24889,26,1980,HOU,PF,1545,438,187,1,0.0,67,50,67,112,0.48
24889,27,1981,HOU,PF,1003,298,117,0,0.0,41,18,23,57,0.46399999999999997
24889,28,1982,HOU,PF,746,268,113,0,0.0,25,20,29,50,0.531
24889,29,1983,HOU,PF,878,340,142,0,0.0,39,22,22,83,0.457
24889,30,1984,HOU,PF,473,170,70,0,0.0,28,14,14,30,0.5379999999999999
24889,31,1985,DET,PF,418,129,48,0,1.0,15,9,14,35,0.552
24923,22,1980,DET,SF,1233,709,277,3,0.0,108,60,34,140,0.47200000000000003
24923,23,1981,DET,SF,654,308,120,0,0.0,45,34,29,78,0.42100000000000004
24923,24,1982,TOT,SF,741,337,116,0,1.0,57,18,21,84,0.428
24923,24,1982,DET,SF,183,97,35,0,0.0,12,5,7,22,0.40700000000000003
24923,24,1982,SEA,SF,558,240,81,0,1.0,45,13,14,62,0.43799999999999994
24923,25,1983,SEA,SF,1507,667,247,0,1.0,97,52,35,149,0.5489999999999999
24923,26,1984,SDC,SF,1783,878,311,2,1.0,91,68,31,195,0.519
24923,27,1985,IND,SF,114,62,21,0,1.0,13,7,0,12,0.396
24938,28,1980,SAS,SF,212,82,32,0,0.0,19,10,2,30,0.33299999999999996
24939,23,1980,UTA,C,6,3,1,0,1.0,0,0,0,0,0.5
24949,22,1980,KCK,PF,2052,673,257,0,0.0,106,69,31,100,0.515
24949,23,1981,KCK,PF,2743,1208,472,0,0.0,122,102,41,164,0.544
24949,24,1982,KCK,SF,2609,967,383,0,0.0,173,84,29,155,0.509
24949,25,1983,KCK,SF,995,281,104,0,0.0,58,28,11,65,0.462
24949,26,1984,SEA,SF,2086,602,233,0,0.0,179,54,24,127,0.52
24949,27,1985,SEA,SF,860,167,63,0,0.0,53,28,11,42,0.423
24974,23,1980,DEN,C,45,16,7,0,0.0,3,0,5,5,0.318
25020,22,1980,HOU,PG,2123,843,327,3,0.0,417,127,28,205,0.503
25020,23,1981,HOU,PG,1686,642,256,2,0.0,384,97,15,189,0.47100000000000003
25020,24,1982,HOU,PG,2150,864,361,9,0.0,457,150,15,153,0.467
25020,25,1983,HOU,PG,2602,1167,397,42,0.0,530,165,14,198,0.415
25020,26,1984,HOU,PG,2009,947,338,11,0.0,459,107,12,184,0.47700000000000004
25020,27,1985,HOU,PG,536,228,80,8,0.0,102,23,4,51,0.42100000000000004
25020,28,1986,HOU,PG,1190,583,188,24,0.0,234,58,8,88,0.46299999999999997
25020,29,1987,HOU,PG,1175,412,129,18,0.0,224,53,10,64,0.41100000000000003
25020,30,1988,HOU,SG,2150,819,272,19,0.0,405,124,9,130,0.43700000000000006
25020,31,1989,HOU,SG,627,179,60,5,0.0,127,25,5,62,0.34600000000000003
25092,22,1980,TOT,SG,681,234,98,0,0.0,53,24,3,35,0.49200000000000005
25092,22,1980,LAL,SG,155,51,21,0,0.0,20,4,0,9,0.42
25092,22,1980,CHI,SG,526,183,77,0,0.0,33,20,3,26,0.517
25092,23,1981,TOT,SG,1682,638,279,0,0.0,163,56,7,70,0.46
25092,23,1981,CHI,SG,16,3,1,0,0.0,1,1,0,0,0.16699999999999998
25092,23,1981,DAL,SG,1666,635,278,0,0.0,162,55,7,70,0.46299999999999997
25092,24,1982,DAL,SG,150,44,19,0,0.0,14,5,1,4,0.322
25116,23,1980,TOT,PF,445,80,31,0,0.0,26,8,6,23,0.46299999999999997
25116,23,1980,WSB,PF,6,1,0,0,,0,1,0,0,
25116,23,1980,SDC,PF,277,53,23,0,0.0,12,5,1,14,0.5479999999999999
25116,23,1980,DET,PF,162,26,8,0,1.0,14,2,5,9,0.32
25272,23,1980,HOU,C,113,29,11,0,0.0,2,1,6,10,0.33299999999999996
25272,24,1981,DET,C,1815,568,224,0,0.0,135,38,73,160,0.489
25272,25,1982,TOT,C,868,216,84,0,0.0,35,33,40,55,0.435
25272,25,1982,DET,C,523,123,49,0,0.0,24,13,23,39,0.441
25272,25,1982,CLE,C,345,93,35,0,0.0,11,20,17,16,0.42700000000000005
25272,26,1983,TOT,C,1128,288,119,0,0.0,49,21,44,67,0.45799999999999996
25272,26,1983,CLE,C,539,126,55,0,0.0,26,12,23,27,0.455
25272,26,1983,MIL,C,589,162,64,0,0.0,23,9,21,40,0.46
25272,27,1984,MIL,C,838,255,101,1,0.0,44,11,29,44,0.479
25272,28,1985,MIL,C,1586,491,205,0,0.0,99,28,35,85,0.478
25272,29,1986,MIL,C,521,143,59,0,0.0,30,6,6,25,0.424
25272,30,1987,MIL,C,626,150,52,0,0.0,22,18,13,22,0.40299999999999997
25272,31,1988,MIL,C,848,251,100,0,0.0,22,27,27,49,0.47600000000000003
25272,32,1989,MIL,C,690,165,52,7,0.0,36,29,21,35,0.36
25272,33,1990,CLE,C,449,151,63,0,0.0,17,8,10,26,0.42
25272,34,1991,GSW,C,257,57,18,3,0.0,9,8,3,7,0.35600000000000004
25273,22,1980,MIL,SG,1557,654,211,0,1.0,133,72,16,117,0.46799999999999997
25273,23,1981,MIL,SG,2417,1122,398,2,1.0,264,90,37,145,0.541
25273,24,1982,MIL,SG,2980,1581,555,1,1.0,382,138,22,208,0.523
25273,25,1983,MIL,SG,2710,1712,605,1,1.0,300,113,23,197,0.524
25273,26,1984,MIL,SG,3075,1654,555,5,1.0,358,108,27,217,0.498
25273,27,1985,MIL,PG,2734,1585,552,9,0.0,382,117,39,184,0.483
25273,28,1986,MIL,PG,2567,1471,437,33,1.0,357,103,18,174,0.489
25273,29,1987,MIL,SG,992,460,150,8,1.0,121,27,10,63,0.488
25273,30,1988,MIL,SG,1428,603,212,5,0.0,204,41,14,86,0.489
25273,31,1989,MIL,PG,1594,752,236,25,0.0,188,65,13,94,0.491
25273,33,1991,ATL,SG,1096,337,96,21,0.0,104,50,9,66,0.488
25352,23,1980,TOT,SF,2857,1553,619,3,0.0,169,102,34,198,0.479
25352,23,1980,NJN,SF,2046,1042,420,1,0.0,112,78,22,133,0.479
25352,23,1980,POR,SF,811,511,199,2,0.0,57,24,12,65,0.48
25352,24,1981,POR,SF,2111,994,391,4,0.0,159,73,18,163,0.49700000000000005
25352,25,1982,POR,SF,2599,1326,513,2,0.0,150,62,36,140,0.5760000000000001
25352,26,1983,POR,SF,2879,1630,641,3,0.0,171,63,29,203,0.5429999999999999
25352,27,1984,POR,SF,2638,1277,498,2,0.0,179,69,22,166,0.583
25352,28,1985,DEN,PF,2657,1817,685,0,0.0,238,75,33,190,0.546
25352,29,1986,DEN,PF,2007,1218,467,2,0.0,164,58,13,130,0.504
25352,30,1987,DEN,PF,20,10,4,0,0.0,2,1,0,1,0.4
